ETF,ETF_Display_Name,Sector,Representative_Stock_Ticker,Representative_Company_Name,Why_Selected,Permno,Date,Open,High,Low,Close,Price,Return,Volume
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-19,233.9,236.93,230.93,232.29,232.29,-0.001848,2622367.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-20,232.44,235.72,231.86,235.14,235.14,0.012269,2649895.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-21,237.66,241.9101,237.66,241.73,241.73,0.028026,4143626.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-22,240.15,240.8,233.04,237.54,237.54,-0.017333,3129995.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-23,236.95,240.54,236.5,239.87,239.87,0.009809,1960066.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-27,240.69,245.05,239.7223,243.14,243.14,0.013632,3381464.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-28,243.14,243.82,238.275,239.38,239.38,-0.015464,2269966.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-29,241.21,241.61,238.27,240.2,240.2,0.003426,1652542.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2022-12-30,239.39,240.16,237.7,239.56,239.56,-0.002664,1521214.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-03,240.68,240.68,236.2,238.88,238.88,-0.002839,2651884.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-04,240.0,242.13,238.55,241.36,241.36,0.010382,2387868.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-05,240.53,241.535,237.56,240.28,240.28,-0.004475,2355923.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-06,242.89,249.91,242.24,248.86,248.86,0.035708,3945070.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-09,249.01,250.97,246.0,246.62,246.62,-0.009001,3417307.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-10,246.95,250.84,246.45,250.51,250.51,0.015773,3011934.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-11,251.49,251.89,247.125,250.73,250.73,0.000878,2402410.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-12,252.0,257.3799,251.01,255.07,255.07,0.01731,3881458.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-13,256.8,258.575,255.23,258.46,258.46,0.013291,3067830.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-17,258.86,260.5,255.935,256.26,256.26,-0.008512,4100061.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-18,257.28,258.9099,252.07,252.82,252.82,-0.013424,3361371.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-19,250.48,251.25,244.3,245.75,245.75,-0.023218,4885201.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-20,246.87,249.92,244.76,249.71,249.71,0.016114,2964106.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-23,250.75,253.68,249.27,252.7,252.7,0.011974,2610238.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-24,252.88,259.0474,249.75,257.61,257.61,0.01943,3505069.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-25,254.53,259.185,254.32,258.44,258.44,0.003222,2424912.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-26,260.0,262.26,256.8913,262.12,262.12,0.014239,2677234.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-27,262.46,266.04,262.12,264.54,264.54,0.009232,2782988.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-30,263.34,264.9999,261.31,261.5,261.5,-0.011492,3426868.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-01-31,257.0,257.39,246.41,252.29,252.29,-0.03522,10992111.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-01,251.75,252.7,245.31,249.54,249.54,-0.0109,6022012.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-02,249.33,249.53,241.8,244.9,244.9,-0.018594,6130329.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-03,244.0,250.95,243.1268,247.76,247.76,0.011678,4134653.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-06,248.11,252.14,248.0,251.42,251.42,0.014772,3528766.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-07,250.55,252.0,245.3503,249.66,249.66,-0.007,3467883.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-08,248.1,251.56,247.08,248.87,248.87,-0.003164,2300252.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-09,250.0,251.97,245.48,246.28,246.28,-0.010407,2464903.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-10,246.28,248.63,244.64,247.67,247.67,0.005644,2820453.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-13,243.5,248.38,242.65,248.15,248.15,0.001938,3068116.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-14,247.01,247.31,241.65,244.36,244.36,-0.015273,2512857.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-15,244.2,248.77,243.225,248.7,248.7,0.017761,2399236.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-16,246.5,248.53,244.52,246.52,246.52,-0.008766,1934871.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-17,247.86,250.86,245.63,247.79,247.79,0.005152,3759290.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-21,244.5,248.0,239.75,240.71,240.71,-0.028573,3105908.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-22,241.19,242.23,236.42,237.89,237.89,-0.011715,3145185.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-23,240.67,240.8297,235.6,237.95,237.95,0.000252,3218961.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-24,235.23,236.69,233.02,236.17,236.17,-0.007481,2105656.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-27,239.1,241.25,238.72,239.98,239.98,0.016132,1721039.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-02-28,240.94,241.1,238.71,239.55,239.55,-0.001792,2647745.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-01,242.01,249.7,241.57,248.67,248.67,0.038071,4117683.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-02,246.51,252.49,246.13,252.18,252.18,0.014115,2678457.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-03,252.39,255.4,249.91,255.31,255.31,0.012412,2314730.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-06,255.65,255.7,251.58,253.98,253.98,-0.005209,2317075.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-07,254.05,254.75,245.9499,246.14,246.14,-0.030869,3018405.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-08,247.99,251.11,246.75,248.72,248.72,0.010482,2068605.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-09,248.95,250.13,240.605,240.96,240.96,-0.0312,2518845.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-10,236.31,238.13,225.8,227.01,227.01,-0.057893,5767526.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-13,222.58,228.33,221.54,224.7,224.7,-0.010176,4885063.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-14,228.99,229.59,222.2,225.67,225.67,0.004317,3754946.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-15,219.4,221.1834,212.57,217.26,217.26,-0.037267,5471675.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-16,215.67,219.81,213.32,218.71,218.71,0.006674,3555109.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-17,217.4,217.4,211.43,215.01,215.01,-0.016917,7203047.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-20,217.35,221.87,216.48,220.31,220.31,0.02465,3464160.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-21,224.06,226.0,223.61,224.92,224.92,0.020925,3074835.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-22,225.17,226.59,219.86,219.95,219.95,-0.022097,2930156.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-23,220.51,225.3,217.6007,219.44,219.44,-0.002319,2957536.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-24,216.85,217.43,213.14,217.01,217.01,-0.011074,2977746.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-27,214.93,218.96,213.92,218.0,218.0,0.004562,3209536.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-28,218.15,220.56,217.71,220.16,220.16,0.009908,1801975.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-29,222.74,223.22,221.5009,223.0,223.0,0.0129,1857436.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-30,225.05,226.344,223.99,224.54,224.54,0.006906,1921317.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-03-31,226.38,229.055,224.9,228.84,228.84,0.01915,2746909.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-04-03,230.01,233.85,228.86,229.87,229.87,0.004501,2242533.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-04-04,228.9,229.49,216.25,217.45,217.45,-0.054031,4282098.0
XLI,XLI (Industrials),Industrials,CAT,CATERPILLAR INC,Representative large-cap industrial stock,18542,2023-04-05,216.2,217.8791,211.55,213.53,213.53,-0.018027,4265252.0
