ETF,ETF_Display_Name,Sector,Representative_Stock_Ticker,Representative_Company_Name,Why_Selected,Permno,Date,Open,High,Low,Close,Price,Return,Volume,Growth_Index,Cumulative_Return,Running_Peak,Drawdown
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-14,625.0,628.8184,609.1,611.08,611.08,-0.025671,9612765.0,1.170575665987657,0.17057566598765694,1.2014172481653085,-0.02567099999999989
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-15,626.5,648.566,625.26,645.49,645.49,0.05631,14915097.0,1.236490781739422,0.23649078173942195,1.236490781739422,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-16,642.124,646.63,634.61,636.5,636.5,-0.013927,8353230.0,1.219270174622137,0.21927017462213705,1.236490781739422,-0.013927000000000023
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-19,621.4616,632.3,609.3201,614.47,614.47,-0.034611,10096963.0,1.1770700146082904,0.17707001460829042,1.236490781739422,-0.048055972602999875
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-20,612.93,619.88,598.52,606.85,606.85,-0.012401,8337609.0,1.162473169357133,0.16247316935713307,1.236490781739422,-0.059861030486749955
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-21,604.75,614.5,604.09,614.42,614.42,0.012474,5398705.0,1.176973859671694,0.1769738596716941,1.236490781739422,-0.04813373698104162
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-22,615.0,617.5427,591.34,594.01,594.01,-0.033218,6923932.0,1.1378771420011198,0.13787714200111978,1.236490781739422,-0.07975283050600535
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-23,597.375,613.395,596.01,610.61,610.61,0.027946,5670044.0,1.1696762566114831,0.1696762566114831,1.236490781739422,-0.054035603107326136
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-26,607.402,619.16,605.0,619.12,619.12,0.013937,4930178.0,1.1859780345998774,0.18597803459987738,1.236490781739422,-0.04085169730783289
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-27,623.14,626.82,614.18,615.27,615.27,-0.006219,4098850.0,1.1786024372027009,0.17860243720270086,1.236490781739422,-0.04681664060227542
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-28,614.58,621.29,608.6207,611.07,611.07,-0.006826,5222098.0,1.1705572969663551,0.17055729696635513,1.236490781739422,-0.05332307021352434
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-29,616.0,617.46,602.86,612.99,612.99,0.003142,4299006.0,1.1742351879934234,0.1742351879934234,1.236490781739422,-0.05034861130013524
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-04-30,606.98,614.5999,599.88,600.38,600.38,-0.020571,5025788.0,1.1500799959412107,0.1500799959412107,1.236490781739422,-0.06988389001708017
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-03,605.0,609.87,591.5,593.47,593.47,-0.011509,5088163.0,1.1368437252679233,0.13684372526792332,1.236490781739422,-0.08058859632687354
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-04,585.49,585.5,560.4101,574.05,574.05,-0.032723,10107920.0,1.099642788045981,0.09964278804598092,1.236490781739422,-0.11067449568926946
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-05,588.36,592.54,575.5,578.34,578.34,0.007473,7300175.0,1.1078604186010486,0.10786041860104856,1.236490781739422,-0.10402856619555534
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-06,579.81,582.85,568.7236,580.92,580.92,0.004461,4818542.0,1.112802583928428,0.1128025839284279,1.236490781739422,-0.10003163762935363
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-07,592.33,598.83,586.8683,592.49,592.49,0.019917,5706511.0,1.1349662729925303,0.13496627299253028,1.236490781739422,-0.08210696775601756
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-10,591.49,592.24,570.0,570.63,570.63,-0.036895,6697351.0,1.0930916923504708,0.09309169235047077,1.236490781739422,-0.11597263118065937
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-11,553.0,574.19,550.0,572.25,572.25,0.002839,7115913.0,1.0961949796650539,0.09619497966505386,1.236490781739422,-0.11346287748058115
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-12,560.38,570.41,548.37,550.34,550.34,-0.038288,7558739.0,1.0542238662836383,0.05422386628363829,1.236490781739422,-0.14740661082760464
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-13,561.35,563.23,538.36,546.61,546.61,-0.006778,7108813.0,1.047078336917968,0.04707833691796792,1.236490781739422,-0.15318548881941507
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-14,555.6,573.1242,549.94,569.72,569.72,0.042279,6457035.0,1.0913477619245227,0.09134776192452265,1.236490781739422,-0.1173830181012111
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-17,566.28,566.77,554.14,566.62,566.62,-0.005441,5407584.0,1.0854097387518913,0.08540973875189128,1.236490781739422,-0.12218533709972246
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-18,570.68,576.17,560.16,560.63,560.63,-0.010572,4640588.0,1.0739347869938063,0.07393478699380629,1.236490781739422,-0.13146559371590427
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-19,542.66,563.18,541.73,562.63,562.63,0.003567,8588095.0,1.0777655123790133,0.0777655123790133,1.236490781739422,-0.12836753148868874
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-20,572.1,587.3514,570.82,584.5,584.5,0.038871,8023955.0,1.119659335610698,0.11965933561069808,1.236490781739422,-0.09448630580518547
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-21,606.55,608.88,594.7756,599.67,599.67,0.025954,16811888.0,1.1487189740071382,0.14871897400713818,1.236490781739422,-0.07098460338605317
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-24,608.5,629.8,607.04,624.48,624.48,0.041373,13831831.0,1.1962449241187356,0.19624492411873562,1.236490781739422,-0.032548449381944344
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-25,630.64,632.7399,619.3,625.91,625.91,0.00229,10873045.0,1.1989843249949674,0.19898432499496743,1.236490781739422,-0.030332985331029017
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-26,629.37,631.75,623.45,628.0,628.0,0.003339,9252006.0,1.2029877336561257,0.20298773365612566,1.236490781739422,-0.02709526716904931
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-27,627.99,630.0,618.4,619.52,619.52,-0.013503,14507489.0,1.186743790288567,0.1867437902885669,1.236490781739422,-0.040232399776465755
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-05-28,620.04,651.099,620.04,649.78,649.78,0.048844,16156186.0,1.2447091039814215,0.24470910398142154,1.2447091039814215,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-01,650.8,655.525,636.13,650.58,650.58,0.001231,11794499.0,1.2462413408884228,0.24624134088842276,1.2462413408884228,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-02,650.09,676.7547,649.42,671.13,671.13,0.031587,14828474.0,1.2856063661230654,0.28560636612306545,1.2856063661230654,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-03,668.03,690.36,663.32,678.79,678.79,0.011414,14480939.0,1.3002802771859943,0.30028027718599426,1.3002802771859943,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-04,684.5,706.44,683.82,703.13,703.13,0.035858,15409181.0,1.3469057273653295,0.34690572736532954,1.3469057273653295,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-07,702.846,712.5,687.71,704.76,704.76,0.002318,14377567.0,1.3500278548413625,0.35002785484136245,1.3500278548413625,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-08,701.09,704.8635,690.04,698.28,698.28,-0.009195,8084016.0,1.337614348716096,0.3376143487160961,1.3500278548413625,-0.009195000000000064
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-09,700.63,703.0,690.23,694.33,694.33,-0.005428,9521846.0,1.330353778031265,0.3303537780312651,1.3500278548413625,-0.014573089540000028
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-10,694.0,699.68,687.0401,697.0,697.0,0.003845,7180969.0,1.3354689883077955,0.3354689883077955,1.3500278548413625,-0.010784123069281226
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-11,699.18,717.569,697.75,713.01,713.01,0.02297,10393362.0,1.3661447109692255,0.3661447109692255,1.3661447109692255,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-14,716.24,721.58,706.5101,720.75,720.75,0.010855,8008077.0,1.3809742118067965,0.38097421180679647,1.3809742118067965,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-15,716.6,720.65,709.118,711.54,711.54,-0.012778,6064993.0,1.3633281233283292,0.3633281233283292,1.3809742118067965,-0.012778000000000067
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-16,711.63,718.1871,703.377,712.41,712.41,0.001223,7643206.0,1.3649954736231598,0.36499547362315976,1.3809742118067965,-0.011570627494000063
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-17,710.9827,753.4,710.2501,746.29,746.29,0.047557,20213513.0,1.4299105633622564,0.4299105633622564,1.4299105633622564,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-18,751.36,775.0,743.36,745.55,745.55,-0.000992,24175111.0,1.428492092083401,0.428492092083401,1.4299105633622564,-0.0009919999999999929
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-21,737.41,741.46,712.906,737.09,737.09,-0.011347,16782644.0,1.4122829923145306,0.4122829923145306,1.4299105633622564,-0.0123277437760001
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-22,738.86,758.55,735.435,755.47,755.47,0.024936,14429804.0,1.4474996810108858,0.4474996810108858,1.4474996810108858,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-23,760.31,766.11,756.31,762.29,762.29,0.009027,8262930.0,1.460566260631371,0.46056626063137096,1.460566260631371,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-24,769.11,776.8,763.53,768.22,768.22,0.007779,8015314.0,1.4719280055728223,0.47192800557282233,1.4719280055728223,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-25,771.22,773.82,755.775,761.24,761.24,-0.009086,6948622.0,1.4585540677141877,0.4585540677141877,1.4719280055728223,-0.009085999999999927
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-28,774.45,803.15,772.76,799.4,799.4,0.050129,12352928.0,1.5316699245746324,0.5316699245746324,1.5316699245746324,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-29,795.3,803.95,786.275,801.07,801.07,0.002089,9171342.0,1.5348695830470689,0.5348695830470689,1.5348695830470689,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-06-30,799.965,806.5,794.55,800.1,800.1,-0.001211,8148860.0,1.533010855981999,0.533010855981999,1.5348695830470689,-0.001210999999999851
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-01,805.0,818.24,800.76,808.48,808.48,0.010474,11992024.0,1.5490676116875546,0.5490676116875546,1.5490676116875546,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-02,817.605,820.21,811.51,819.48,819.48,0.013606,8553848.0,1.5701442256121754,0.5701442256121754,1.5701442256121754,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-06,829.5,833.68,814.01,827.94,827.94,0.010324,11149615.0,1.5863543945973955,0.5863543945973955,1.5863543945973955,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-07,834.14,835.0,813.282,814.87,814.87,-0.015786,10429913.0,1.561312204124281,0.5613122041242811,1.5863543945973955,-0.015785999999999967
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-08,794.26,805.32,788.03,796.11,796.11,-0.023022,12552378.0,1.525367674560932,0.5253676745609319,1.5863543945973955,-0.03844457470799989
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-09,798.5,803.205,790.17,802.01,802.01,0.007411,7395964.0,1.536672174397103,0.536672174397103,1.5863543945973955,-0.03131848745116084
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-12,809.6,821.31,807.51,820.5,820.5,0.023055,8035769.0,1.5721001513778283,0.5721001513778283,1.5863543945973955,-0.008985535179347304
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-13,816.02,818.45,804.5601,810.0,810.0,-0.012797,7245075.0,1.5519819857406463,0.5519819857406463,1.5863543945973955,-0.02166754728565723
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-14,814.31,816.71,790.11,793.66,793.66,-0.020173,9478243.0,1.5206738531423003,0.5206738531423003,1.5863543945973955,-0.04140344785426364
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-15,792.47,793.88,754.3401,758.65,758.65,-0.044112,13687681.0,1.453593888132487,0.453593888132487,1.5863543945973955,-0.08368905896251644
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-16,761.22,766.2844,722.92,726.44,726.44,-0.042457,17162188.0,1.391878652424046,0.39187865242404607,1.5863543945973955,-0.12259287258614482
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-19,716.61,761.68,714.62,751.19,751.19,0.03407,18654772.0,1.4392999581121333,0.4392999581121333,1.5863543945973955,-0.09269961175515473
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-20,187.3,188.38,181.64,186.12,186.12,-0.008932,43382991.0,1.4264441308862756,0.42644413088627564,1.5863543945973955,-0.10080361882295774
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-21,188.82,195.27,187.42,194.1,194.1,0.042876,36972725.0,1.4876043494421556,0.4876043494421556,1.5863543945973955,-0.062249674783610986
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-22,196.42,198.87,192.76,195.94,195.94,0.00948,32325615.0,1.501706838674867,0.5017068386748671,1.5863543945973955,-0.05335980170055965
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-23,196.564,197.0,192.5,195.58,195.58,-0.001837,19532735.0,1.4989482032122214,0.49894820321222144,1.5863543945973955,-0.05509877974483568
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-26,193.11,194.42,189.14,192.94,192.94,-0.013498,20361796.0,1.478715400365263,0.47871540036526294,1.5863543945973955,-0.06785305641583983
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-27,192.65,196.22,187.41,192.08,192.08,-0.004457,24821438.0,1.472124765825835,0.47212476582583496,1.5863543945973955,-0.0720076353433945
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-28,193.192,196.46,189.95,195.03,195.03,0.015358,20152673.0,1.4947336579793882,0.4947336579793882,1.5863543945973955,-0.057755528606998285
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-29,195.19,198.53,193.2803,196.62,196.62,0.008153,19008329.0,1.5069202214928943,0.5069202214928943,1.5863543945973955,-0.050073409431731
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-07-30,194.18,196.3,192.63,194.99,194.99,-0.00829,18293493.0,1.494427852856718,0.4944278528567181,1.5863543945973955,-0.05794830086754199
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-02,197.0,199.61,193.61,197.5,197.5,0.012873,21713299.0,1.5136656226065426,0.5136656226065426,1.5863543945973955,-0.04582126934460995
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-03,197.4,202.22,192.2,198.15,198.15,0.003291,30130784.0,1.5186470961705407,0.5186470961705407,1.5863543945973955,-0.04268106714202302
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-04,199.9,203.18,198.28,202.74,202.74,0.023164,23102567.0,1.553825037506235,0.553825037506235,1.5863543945973955,-0.020505731381300962
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-05,205.0,207.33,203.42,206.37,206.37,0.017905,21088903.0,1.5816462748027842,0.5816462748027842,1.5863543945973955,-0.0029678865016831146
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-06,205.24,205.7,202.1,203.66,203.66,-0.013132,17802366.0,1.560876095922074,0.560876095922074,1.5863543945973955,-0.01606091221614303
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-09,204.46,205.0799,201.43,202.95,202.95,-0.003486,14618799.0,1.5554348818516897,0.5554348818516897,1.5863543945973955,-0.019490923876157584
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-10,203.22,204.3,198.3454,199.36,199.36,-0.017689,17904500.0,1.527920794226615,0.5279207942266151,1.5863543945973955,-0.0368351489237122
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-11,200.43,200.49,194.3,196.99,196.99,-0.011888,18587749.0,1.509756871824849,0.5097568718248491,1.5863543945973955,-0.04828525267330708
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-12,198.7,200.2899,196.2,199.05,199.05,0.010457,15165851.0,1.5255443994335214,0.5255443994335214,1.5863543945973955,-0.03833317156051197
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-13,199.05,202.1381,198.51,201.88,201.88,0.014218,18283608.0,1.5472345897046673,0.5472345897046673,1.5863543945973955,-0.02466019259375929
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-16,201.35,202.87,194.53,199.5,199.5,-0.011789,21080379.0,1.5289942411266388,0.5289942411266388,1.5863543945973955,-0.03615847358327151
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-17,196.85,197.7,192.67,194.58,194.58,-0.024662,20411979.0,1.4912861851519736,0.49128618515197364,1.5863543945973955,-0.05992873330776094
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-18,195.0,196.3365,190.0,190.4,190.4,-0.021482,28511789.0,1.459250375322539,0.459250375322539,1.5863543945973955,-0.0801233442588436
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-19,194.94,204.95,187.62,197.98,197.98,0.039811,76371518.0,1.5173445920145046,0.5173445920145046,1.5863543945973955,-0.04350213471713238
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-20,199.91,208.6506,199.33,208.16,208.16,0.051419,67437436.0,1.5953649335912985,0.5953649335912985,1.5953649335912985,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-23,209.71,219.97,209.5,219.58,219.58,0.054862,57435167.0,1.6828898445779843,0.6828898445779843,1.6828898445779843,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-24,217.53,219.59,215.35,217.93,217.93,-0.007514,29689067.0,1.6702446102858253,0.6702446102858253,1.6828898445779843,-0.007514000000000021
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-25,217.37,224.7,217.22,222.13,222.13,0.019272,34722086.0,1.7024335644152537,0.7024335644152537,1.7024335644152537,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-26,222.0,223.4,217.9,220.68,220.68,-0.006528,23738281.0,1.691320078106751,0.691320078106751,1.7024335644152537,-0.006527999999999978
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-27,221.84,227.22,221.67,226.36,226.36,0.025739,30390339.0,1.7348529655971405,0.7348529655971405,1.7348529655971405,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-30,228.3,230.43,225.51,226.88,226.88,0.002297,26228679.0,1.738837922859117,0.7388379228591171,1.738837922859117,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-08-31,226.95,226.95,221.2,223.85,223.85,-0.013179,25918955.0,1.7159217778737568,0.7159217778737568,1.738837922859117,-0.013179000000000052
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-01,224.85,226.97,223.565,224.41,224.41,0.002502,20150187.0,1.720215014161997,0.720215014161997,1.738837922859117,-0.010709973857999988
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-02,225.18,225.9299,222.945,223.96,223.96,-0.002005,18781183.0,1.7167659830586022,0.7167659830586022,1.738837922859117,-0.012693500360414722
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-03,223.25,229.86,222.0,228.43,228.43,0.019959,28049936.0,1.751030915314469,0.751030915314469,1.751030915314469,0.0
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-07,228.33,228.99,225.224,226.62,226.62,-0.007924,19791081.0,1.737155746341517,0.737155746341517,1.751030915314469,-0.007924000000000042
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-08,225.13,226.1,219.77,223.39,223.39,-0.014253,25415511.0,1.7123960654889114,0.7123960654889114,1.751030915314469,-0.022064059228000032
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-09,223.12,225.38,221.31,221.77,221.77,-0.007252,19655327.0,1.6999777692219857,0.6999777692219857,1.751030915314469,-0.02915605067047866
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-10,223.483,226.26,222.7,224.78,224.78,0.013573,24797300.0,1.7230515674836357,0.7230515674836357,1.751030915314469,-0.01597878574622902
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-13,226.84,229.64,218.58,221.52,221.52,-0.014503,29689529.0,1.6980621506004205,0.6980621506004205,1.751030915314469,-0.03025004541655152
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-14,222.75,224.1,220.86,222.42,222.42,0.004063,19949997.0,1.7049613771183099,0.7049613771183099,1.751030915314469,-0.026309951351079053
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-15,223.09,223.6699,219.66,223.41,223.41,0.004451,16653908.0,1.7125501602078634,0.7125501602078634,1.751030915314469,-0.021976056944542743
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-16,221.835,222.77,219.27,222.42,222.42,-0.004431,15584133.0,1.7049618504479824,0.7049618504479824,1.751030915314469,-0.026309681036221444
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-17,223.0,223.21,218.3,219.0,219.0,-0.015376,29421917.0,1.6787463570354941,0.6787463570354941,1.751030915314469,-0.04128114338060851
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-20,211.46,214.33,206.62,211.13,211.13,-0.035936,34900742.0,1.6184189279490666,0.6184189279490666,1.751030915314469,-0.07573366421208305
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-21,214.165,214.25,209.5,212.46,212.46,0.006299,20417804.0,1.6286133487762178,0.6286133487762178,1.751030915314469,-0.06991171056295498
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-22,213.655,219.6,211.96,219.41,219.41,0.032712,26837471.0,1.6818885486413855,0.6818885486413855,1.751030915314469,-0.03948666243889032
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-23,221.4,225.345,218.9,224.82,224.82,0.024657,24785828.0,1.723358874585236,0.723358874585236,1.751030915314469,-0.015803285074646123
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-24,220.7,221.49,218.61,220.81,220.81,-0.017837,21743067.0,1.6926193223392592,0.6926193223392592,1.751030915314469,-0.033358401878769595
XLK,XLK (Technology),Technology,NVDA,NVIDIA CORP,Representative large-cap technology stock,86580,2021-09-27,217.104,217.99,213.25,216.6,216.6,-0.019066,24476231.0,1.6603478423395388,0.6603478423395388,1.751030915314469,-0.051788390588549005
